,Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,City_Code,State_Code_x,Postal_Code,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,Region_Code,State_Code_y,City_Name,Loan_Default,State_Code,State_Name
12363,2457,47849,66125,74.86,61,CT12,ST28,201301,1/1/1985,Salaried,8/31/2018,1,1,0,0,0,0,825,0,2yrs 4mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12364,3007,60127,78796,78.81,61,CT12,ST28,201301,1/1/1973,Salaried,9/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12365,4780,49848,61733,82.61,61,CT12,ST28,201301,10/10/1959,Self employed,10/25/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12366,5812,43394,65884,68.3,61,CT12,ST28,201301,8/5/1976,Self employed,10/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12367,6378,45949,70646,67.38,61,CT12,ST28,201301,1/26/1978,Salaried,10/26/2018,1,1,0,0,0,0,738,0,1yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12368,8285,47949,69929,70.93,61,CT12,ST28,201301,6/1/1989,Salaried,9/16/2018,1,1,1,0,0,0,716,0,2yrs 2mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12369,10012,41410,59167,71.83,61,CT12,ST28,201301,7/13/1989,Salaried,5/10/2018,1,1,0,0,0,0,775,0,3yrs 3mon,2,R2,ST28,Noida,0,ST28,Uttar Pradesh
12370,10562,53578,62450,88.07,61,CT12,ST28,201301,11/16/1983,Self employed,8/8/2018,1,1,0,0,0,0,628,0,1yrs 1mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12371,11042,45145,63678,73.81,61,CT12,ST28,201301,6/1/1983,Salaried,8/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12372,14906,72817,110823,66.77,61,CT12,ST28,201301,9/22/1997,Salaried,10/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12373,15033,54259,70429,79.51,61,CT12,ST28,201301,6/12/1974,Salaried,8/18/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,1,ST28,Uttar Pradesh
12374,15321,55586,65672,87.86,61,CT12,ST28,201301,6/1/1983,Self employed,10/24/2018,1,1,0,0,0,0,16,0,2yrs 1mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12375,15428,40984,60416,71.17,61,CT12,ST28,201301,6/1/1967,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12376,17960,55011,67057,85.0,61,CT12,ST28,201301,2/18/1995,Self employed,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12377,18560,61213,70256,89.67,61,CT12,ST28,201301,1/1/1979,Self employed,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12378,20210,54513,62450,89.67,61,CT12,ST28,201301,1/1/1977,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12379,1503,32884,46558,71.95,62,CT12,ST28,201301,12/15/1990,Self employed,8/31/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12380,4127,25029,41953,61.97,70,CT12,ST28,201301,9/10/1993,Self employed,4/10/2018,1,1,0,0,0,0,825,0,0yrs 11mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12381,7052,63497,80117,81.13,70,CT12,ST28,201301,4/19/1997,Self employed,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12382,13743,96040,157871,62.08,70,CT12,ST28,201301,5/14/1991,Self employed,9/28/2018,1,0,1,0,1,0,620,0,0yrs 5mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12383,19182,59847,68092,89.88,70,CT12,ST28,201301,7/31/1979,Salaried,11/9/2018,1,1,0,0,0,0,543,0,2yrs 9mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12384,13737,58259,77933,76.99,100,CT12,ST28,201301,2/15/1968,Salaried,10/25/2018,1,1,0,0,0,0,710,0,1yrs 3mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12385,19567,47803,90456,55.28,100,CT12,ST28,201301,1/1/1993,Self employed,9/18/2018,1,1,0,0,0,0,825,1,0yrs 6mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12386,398,42394,57350,74.98,136,CT12,ST28,201301,4/25/1970,Self employed,10/17/2018,1,1,0,0,0,0,738,0,0yrs 5mon,2,R4,ST28,Noida,0,ST28,Uttar Pradesh
12387,570,64213,83359,77.98,136,CT12,ST28,201301,9/30/1985,Salaried,11/10/2018,1,1,0,0,0,0,738,0,2yrs 1mon,2,R4,ST28,Noida,0,ST28,Uttar Pradesh
12388,606,54003,62760,87.64,136,CT12,ST28,201301,2/28/1986,Self employed,8/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12389,6940,88989,120300,74.81,136,CT12,ST28,201301,8/17/1996,Salaried,6/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST28,Noida,0,ST28,Uttar Pradesh
12390,8040,61947,83415,75.53,136,CT12,ST28,201301,2/4/1985,Self employed,3/8/2018,1,1,0,0,0,0,738,0,2yrs 1mon,1,R4,ST28,Noida,1,ST28,Uttar Pradesh
12391,8378,57259,75929,76.39,136,CT12,ST28,201301,3/17/1977,Salaried,8/10/2018,1,1,0,0,0,0,706,0,0yrs 6mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12392,9608,66169,84750,79.06,136,CT12,ST28,201301,7/15/1960,Self employed,10/16/2018,1,1,0,0,0,0,792,0,8yrs 8mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12393,10367,51803,65056,81.47,136,CT12,ST28,201301,5/22/1995,Salaried,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12394,11801,47749,62070,78.94,136,CT12,ST28,201301,5/10/1978,Self employed,8/29/2018,1,1,0,0,0,0,300,3,12yrs 6mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12395,11936,33484,55340,61.44,136,CT12,ST28,201301,11/11/1982,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12396,16903,55013,72456,78.67,136,CT12,ST28,201301,11/7/1990,Self employed,11/9/2018,1,1,0,0,0,0,681,0,0yrs 5mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12397,17973,55721,70107,81.25,136,CT12,ST28,201301,5/31/1996,Salaried,9/22/2018,1,1,0,0,0,0,17,0,0yrs 6mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12398,18263,58589,69800,85.0,136,CT12,ST28,201301,10/22/1986,Self employed,9/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,1,ST28,Uttar Pradesh
12399,20630,62900,68600,93.29,136,CT12,ST28,201301,1/19/1968,Salaried,10/15/2018,1,1,0,0,0,0,691,0,7yrs 9mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12400,22799,47849,61584,79.57,136,CT12,ST28,201301,2/3/1997,Self employed,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST28,Noida,0,ST28,Uttar Pradesh
12401,506,50928,65221,84.33,77,CT12,ST28,201301,1/19/1986,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12402,3816,67169,88749,77.75,77,CT12,ST28,201301,6/24/1985,Salaried,7/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12403,13481,52078,67990,79.42,77,CT12,ST28,201301,12/31/1992,Salaried,3/8/2018,1,1,0,0,0,0,300,0,2yrs 7mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12404,1232,17319,75454,23.86,138,CT12,ST28,201301,11/20/1981,Salaried,10/19/2018,1,1,1,0,0,0,18,0,0yrs 5mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12405,5640,69023,78079,89.91,138,CT12,ST28,201301,10/20/1990,Salaried,8/28/2018,1,1,0,0,0,0,819,0,1yrs 11mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12406,6024,62713,76712,83.43,138,CT12,ST28,201301,6/7/1967,Salaried,10/20/2018,1,1,0,0,0,0,853,1,1yrs 8mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12407,7588,72823,109050,67.86,138,CT12,ST28,201301,1/1/1995,Salaried,9/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R4,ST28,Noida,0,ST28,Uttar Pradesh
12408,7963,70782,107833,69.09,138,CT12,ST28,201301,11/29/1978,Salaried,6/9/2018,1,1,1,0,0,0,818,0,1yrs 8mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12409,8822,56379,69578,83.36,138,CT12,ST28,201301,12/9/1974,Salaried,8/20/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12410,9688,32768,75007,46.66,138,CT12,ST28,201301,7/21/1970,Self employed,9/23/2018,1,1,0,0,0,0,16,0,2yrs 11mon,0,R4,ST28,Noida,1,ST28,Uttar Pradesh
12411,11202,56959,68778,84.33,138,CT12,ST28,201301,7/18/1978,Self employed,10/31/2018,1,1,0,0,0,0,681,0,2yrs 1mon,1,R4,ST28,Noida,0,ST28,Uttar Pradesh
12412,13618,57659,75007,79.99,138,CT12,ST28,201301,12/15/1959,Salaried,9/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST28,Noida,1,ST28,Uttar Pradesh
12413,17312,66869,80400,84.58,138,CT12,ST28,201301,6/5/1990,Salaried,9/14/2018,1,1,0,0,0,0,799,0,9yrs 5mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12414,18415,51003,65696,79.15,138,CT12,ST28,201301,6/1/1983,Salaried,8/18/2018,1,1,0,0,0,0,17,0,0yrs 6mon,0,R4,ST28,Noida,0,ST28,Uttar Pradesh
12415,19107,46749,63469,78.78,138,CT12,ST28,201301,4/8/1983,Salaried,8/8/2018,1,0,0,1,0,0,811,0,1yrs 10mon,0,R4,ST28,Noida,1,ST28,Uttar Pradesh
12416,19772,53734,67394,84.54,138,CT12,ST28,201301,5/1/1984,Self employed,5/10/2018,1,1,0,0,0,0,508,1,2yrs 6mon,1,R4,ST28,Noida,0,ST28,Uttar Pradesh
12417,22537,50203,64200,81.0,138,CT12,ST28,201301,5/18/1973,Salaried,4/8/2018,1,1,1,0,0,0,578,0,3yrs 1mon,2,R4,ST28,Noida,0,ST28,Uttar Pradesh
12418,3009,45889,65246,73.57,1,CT12,ST28,201301,1/1/1970,Self employed,9/18/2018,1,0,0,1,0,0,0,0,1yrs 7mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12419,3081,48145,62802,79.62,1,CT12,ST28,201301,1/1/1988,Salaried,12/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12420,3598,66882,77302,87.97,1,CT12,ST28,201301,7/1/1995,Self employed,12/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12421,4891,70817,103000,70.87,1,CT12,ST28,201301,1/1/1971,Self employed,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12423,5783,54113,99709,56.26,1,CT12,ST28,201301,1/1/1991,Self employed,9/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12424,6773,38894,56406,71.8,1,CT12,ST28,201301,9/5/1975,Salaried,8/23/2018,1,1,0,0,0,0,750,0,2yrs 11mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12425,7379,44349,75572,60.87,1,CT12,ST28,201301,12/5/1994,Salaried,9/25/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12426,7954,49578,83800,61.46,1,CT12,ST28,201301,2/4/1990,Self employed,10/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,1,R3,ST28,Noida,0,ST28,Uttar Pradesh
12428,10327,45349,66573,70.6,1,CT12,ST28,201301,4/20/1974,Self employed,1/8/2018,1,1,1,0,0,0,753,0,2yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12429,10750,59213,93809,65.03,1,CT12,ST28,201301,6/22/1996,Self employed,12/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12430,11560,64882,91500,73.22,1,CT12,ST28,201301,1/1/1985,Self employed,3/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12431,12954,49078,68525,74.43,1,CT12,ST28,201301,10/10/1993,Self employed,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12432,13607,58259,75068,79.93,1,CT12,ST28,201301,1/1/1983,Self employed,10/15/2018,1,0,0,1,0,0,630,0,2yrs 11mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12433,15607,64882,79607,84.16,1,CT12,ST28,201301,1/1/1995,Self employed,10/27/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12434,16579,50078,80600,64.52,1,CT12,ST28,201301,1/1/1995,Self employed,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12435,17428,63213,93500,68.45,1,CT12,ST28,201301,4/25/1994,Self employed,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12436,18651,60447,83500,74.85,1,CT12,ST28,201301,1/1/1985,Self employed,9/10/2018,1,1,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12437,20756,58013,69698,86.09,1,CT12,ST28,201301,4/24/1990,Salaried,6/8/2018,1,0,0,1,0,0,738,0,1yrs 2mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12438,22014,68531,83193,85.0,1,CT12,ST28,201301,1/1/1990,Self employed,10/22/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12439,875,68669,97631,71.7,9,CT12,ST28,201301,1/28/1990,Self employed,9/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12440,3705,69169,102994,67.97,9,CT12,ST28,201301,4/6/1993,Self employed,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R3,ST28,Noida,0,ST28,Uttar Pradesh
12441,5735,36439,82241,46.21,9,CT12,ST28,201301,1/1/1983,Self employed,10/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12442,9141,60447,80117,76.76,9,CT12,ST28,201301,1/1/1972,Salaried,10/24/2018,1,0,0,1,0,0,586,0,3yrs 7mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12443,9768,53639,73515,76.17,9,CT12,ST28,201301,2/11/1980,Salaried,10/29/2018,1,1,0,0,0,0,825,0,0yrs 11mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12444,14712,58003,67717,89.34,9,CT12,ST28,201301,2/3/1982,Self employed,10/27/2018,1,1,0,0,0,0,559,0,5yrs 10mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12446,18385,72123,100073,73.95,9,CT12,ST28,201301,5/1/1987,Self employed,9/14/2018,1,1,0,0,0,0,737,0,1yrs 8mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12447,20128,53303,99771,55.13,9,CT12,ST28,201301,5/1/1994,Self employed,9/24/2018,1,0,0,1,0,0,774,0,3yrs 1mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12448,20432,73023,132835,56.39,9,CT12,ST28,201301,5/30/1985,Self employed,8/30/2018,1,1,0,0,0,0,336,0,5yrs 7mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12449,1443,61168,73554,85.0,13,CT12,ST28,201301,3/3/1976,Self employed,4/9/2018,1,1,0,0,0,0,16,0,1yrs 2mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12450,2052,63741,74973,87.26,13,CT12,ST28,201301,6/13/1987,Salaried,8/14/2018,1,1,0,0,0,0,18,0,7yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12451,4383,58484,70621,84.99,13,CT12,ST28,201301,1/30/1995,Salaried,8/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12452,7649,60197,70620,87.79,13,CT12,ST28,201301,2/25/1992,Salaried,8/28/2018,1,1,0,0,0,0,698,0,0yrs 10mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12453,11531,57059,79307,75.66,13,CT12,ST28,201301,5/3/1982,Salaried,9/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12454,13312,62581,75678,84.81,13,CT12,ST28,201301,4/3/1972,Salaried,9/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12455,13699,52803,82800,65.22,13,CT12,ST28,201301,6/15/1970,Salaried,10/20/2018,1,1,0,0,0,0,709,0,1yrs 3mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12456,14417,60933,80071,79.93,13,CT12,ST28,201301,4/5/1982,Salaried,8/16/2018,1,1,0,0,0,0,739,0,1yrs 7mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12457,15357,57800,73068,82.12,13,CT12,ST28,201301,4/20/1975,Self employed,8/30/2018,1,1,0,0,0,0,300,2,13yrs 10mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12458,17168,34000,59950,58.38,13,CT12,ST28,201301,12/1/1975,Self employed,9/18/2018,1,1,0,0,0,0,664,0,3yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12459,17293,57013,72480,80.71,13,CT12,ST28,201301,11/4/1981,Salaried,8/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12460,18637,69384,83248,85.0,13,CT12,ST28,201301,6/18/1981,Salaried,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12461,20935,63882,77654,84.35,13,CT12,ST28,201301,6/6/1973,Salaried,10/10/2018,1,1,0,0,0,0,392,0,3yrs 11mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12462,22787,62647,72526,88.93,13,CT12,ST28,201301,2/28/1982,Salaried,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12463,4605,67082,96200,71.93,254,CT12,ST28,201301,1/1/1985,Self employed,11/8/2018,1,0,0,1,0,0,578,0,4yrs 6mon,0,R1,ST28,Noida,0,ST28,Uttar Pradesh
12464,12447,62903,162690,39.76,254,CT12,ST28,201301,8/19/1996,Self employed,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST28,Noida,0,ST28,Uttar Pradesh
12465,13516,42714,77820,56.95,254,CT12,ST28,201301,11/15/1991,Self employed,10/30/2018,1,0,1,1,0,0,16,0,0yrs 11mon,0,R1,ST28,Noida,0,ST28,Uttar Pradesh
12466,17074,57432,77419,76.75,254,CT12,ST28,201301,10/1/1983,Self employed,12/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST28,Noida,0,ST28,Uttar Pradesh
12467,21520,60601,81422,77.89,254,CT12,ST28,201301,11/22/1980,Self employed,10/30/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,R1,ST28,Noida,1,ST28,Uttar Pradesh
12468,23140,43447,73302,61.8,254,CT12,ST28,201301,4/30/1991,Salaried,10/25/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST28,Noida,1,ST28,Uttar Pradesh
12470,4413,54619,68809,82.84,63,CT12,ST28,201301,1/1/1968,Self employed,9/27/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12471,9384,33259,70730,48.07,63,CT12,ST28,201301,1/24/1978,Salaried,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12472,10323,47800,67047,74.57,63,CT12,ST28,201301,1/1/1993,Salaried,9/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12473,10991,58013,65987,89.41,63,CT12,ST28,201301,1/1/1979,Self employed,9/21/2018,1,1,0,0,0,0,825,0,1yrs 1mon,2,R2,ST28,Noida,0,ST28,Uttar Pradesh
12474,11073,28764,46376,66.84,63,CT12,ST28,201301,4/1/1990,Self employed,9/27/2018,1,1,0,0,0,0,719,0,2yrs 5mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12475,11113,41049,68971,62.35,63,CT12,ST28,201301,1/1/1995,Self employed,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12476,13647,37389,60667,64.29,63,CT12,ST28,201301,1/1/1997,Salaried,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12477,14150,65382,80628,82.48,63,CT12,ST28,201301,5/9/1978,Self employed,10/31/2018,1,1,0,0,0,0,300,1,6yrs 2mon,0,R2,ST28,Noida,0,ST28,Uttar Pradesh
12478,18875,68799,80109,88.63,63,CT12,ST28,201301,1/1/1987,Salaried,8/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST28,Noida,1,ST28,Uttar Pradesh
12479,717,72123,110526,66.05,36,CT12,ST28,201301,4/16/1973,Self employed,10/23/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12480,1782,53565,63276,87.0,36,CT12,ST28,201301,5/30/1975,Self employed,8/21/2018,1,0,0,1,0,0,300,0,6yrs 5mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12481,2475,68217,94452,74.54,36,CT12,ST28,201301,3/15/1972,Salaried,8/8/2018,1,0,1,1,0,0,825,0,1yrs 8mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12482,2637,50358,70328,72.92,36,CT12,ST28,201301,1/1/1989,Self employed,10/26/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12483,2761,66882,94833,72.76,36,CT12,ST28,201301,10/1/1992,Self employed,4/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12484,2834,19501,70055,29.69,36,CT12,ST28,201301,9/13/1988,Self employed,9/29/2018,1,1,0,0,0,0,17,0,1yrs 2mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12485,2971,49198,64159,82.61,36,CT12,ST28,201301,1/1/1982,Salaried,8/28/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12486,3345,43625,64959,71.12,36,CT12,ST28,201301,5/5/1970,Self employed,8/31/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12487,3714,36974,72535,53.13,36,CT12,ST28,201301,11/24/1993,Self employed,10/28/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12488,4209,49803,71811,70.32,36,CT12,ST28,201301,1/1/1979,Self employed,10/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12489,4841,61487,92235,70.0,36,CT12,ST28,201301,6/30/1993,Salaried,8/25/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12490,4943,45020,98671,47.3,36,CT12,ST28,201301,12/31/1992,Self employed,9/14/2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12491,7659,46871,91522,53.43,36,CT12,ST28,201301,1/1/1966,Self employed,7/8/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12492,8645,34083,71609,48.32,36,CT12,ST28,201301,1/25/1994,Self employed,10/25/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12493,9779,87120,164768,54.32,36,CT12,ST28,201301,12/15/1990,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12494,11191,68669,96878,71.74,36,CT12,ST28,201301,1/31/1996,Self employed,10/27/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12495,11860,66779,99774,69.66,36,CT12,ST28,201301,3/2/1993,Self employed,9/20/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12496,11943,46349,91012,52.74,36,CT12,ST28,201301,2/11/1978,Self employed,10/8/2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12497,12450,42594,70316,63.29,36,CT12,ST28,201301,1/1/1979,Self employed,10/29/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
12498,13592,63150,96414,69.08,36,CT12,ST28,201301,10/1/1988,Self employed,8/30/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12499,13635,46665,66565,73.61,36,CT12,ST28,201301,10/1/1980,Self employed,10/13/2018,1,0,0,1,0,0,468,0,2yrs 7mon,0,R3,ST28,Noida,1,ST28,Uttar Pradesh
12500,14502,45954,73553,65.0,36,CT12,ST28,201301,9/7/1994,Self employed,9/8/2018,1,0,0,0,0,1,0,0,0yrs 0mon,0,R3,ST28,Noida,0,ST28,Uttar Pradesh
